1420099740000;42.89817721339349;-8.512549330899743;2116
1420099800000;37.359506906116174;-5.937781870292699;253
1420099920000;41.41448029320292;2.149440755253931;1018
1420099980000;40.40402075520464;-3.6800183783247062;16
1420100280000;41.30869849445278;2.1497674390509007;1264
1420100400000;41.43196825668774;2.1068682269241332;2638
1420100520000;40.363191752206134;-3.6308226602272455;2511
1420100640000;37.372663831397496;-6.021478140628633;2500
1420100700000;41.37444721961158;2.1054083206739307;2781
1420100820000;37.36479789422019;-5.9301030090615985;540
1420100940000;41.41407416732954;2.1349873807543664;1985
1420101000000;37.42734346584855;-5.9788937820265655;2323
1420186200000;41.34096448536985;2.0799802926942466;1220
1420186260000;40.4877510798495;-3.712310995733647;1345
1420186380000;37.41611791131643;-6.017024026206204;479
1420186440000;37.37762645912714;-6.017725452332848;1534
1420186500000;42.85150835928826;-8.536486119802616;473
1420186560000;42.89019906439338;-8.56478221328932;25
1420186620000;40.352475490362195;-3.6452878667930766;997
1420186740000;41.44895765573977;2.071240730014234;1815
1420187100000;40.42685766975144;-3.6517717413754722;803
1420187580000;41.39330548306309;2.0911228728804607;2421
1420187760000;37.37598517430756;-6.006881473520079;2226
1420187820000;42.876595367641784;-8.56189344129538;11
1420272600000;41.415480091563964;2.0923795009849373;2745
1420272720000;42.89410697085206;-8.538217019438534;83
1420272780000;41.37677420508745;2.075578954942329;589
1420272840000;41.450827605499875;2.0648531027459103;1172
1420272900000;40.45219121315427;-3.8017161621413074;1403
1420272960000;40.43955071364966;-3.586333362277456;325
1420273020000;42.898277695327096;-8.561571466538021;2121
1420273080000;40.474174306849164;-3.819732441253028;1352
1420273140000;37.356706350796;-5.909437562316992;878
1420273320000;41.373819051862704;2.159922191140458;1744
1420273380000;37.4062741231516;-5.994502825527446;398
1420273440000;41.41850694034044;2.122100888620558;1937
1420359000000;37.3514069643721;-5.992715434537166;751
1420359180000;41.31703296671393;2.118018142556176;1325
1420359240000;37.399343860173346;-5.976925872217882;1270
1420359300000;37.409161003432274;-5.959016335123613;694
1420359420000;41.30579877074135;2.103321246589697;975
1420359480000;40.41003428464194;-3.6147700434908603;1131
1420359600000;40.41160038838133;-3.8213873039267496;1408
1420359660000;42.904274854860944;-8.495028673723324;1448
1420359840000;41.343853821824595;2.1159408169304625;1783
1420359900000;37.40003480706561;-5.9729205304033;734
1420359960000;40.413640560740255;-3.667941774785094;2699
1420360020000;40.47378743768789;-3.6255241314476927;2169
1420445460000;42.859638571101;-8.526465121320932;1523
1420445520000;42.87691573429071;-8.498732316174548;1766
1420445580000;42.88767062751697;-8.516312410625957;2041
1420445640000;41.33044592959112;2.1035705828704185;398
1420445700000;41.30440962376317;2.1410314398353405;1601
1420445760000;42.905837555666594;-8.529763923118928;2040
1420445820000;37.39148990970577;-5.965311251065252;1005
1420445880000;40.4417788475;-3.6469146028551913;554
1420445940000;42.90325667752913;-8.55496714700449;1937
1420446300000;40.386093536463854;-3.5861245391907515;1985
1420446480000;40.38664948883924;-3.797012609782858;2527
1420446540000;41.371621034243695;2.059989403992721;76
1420531980000;41.350044237223614;2.1216134221117966;2399
1420532040000;40.441841971653105;-3.7883468700016203;1134
1420532100000;40.483203770434876;-3.7253724657158314;729
1420532160000;40.43985320924385;-3.788895039826866;896
1420532220000;41.449281391482124;2.0683334283077097;2302
1420532280000;41.32827661036775;2.168700994537586;285
1420532460000;42.84752829002886;-8.52178194981249;1557
1420532520000;41.41594148159621;2.131217995707832;2693
1420532580000;41.41007102055825;2.0421164651894936;2148
1420532640000;41.37577451985307;2.0717451242711746;1901
1420533840000;40.38818375922906;-3.76654529030887;228
1420534680000;41.35090454925966;2.0522924148884973;1554
1420618200000;37.385132279941246;-5.915534733920087;2035
1420618260000;37.40190590327773;-6.008467466937453;1682
1420618380000;40.377907121443165;-3.6473600906658814;2915
1420618440000;41.434931954568334;2.1294440946766224;1820
1420618500000;41.304488205268186;2.0997615047448037;776
1420618560000;40.3580373039162;-3.700236306024842;580
1420618620000;40.493802090924085;-3.5729634880209566;2464
1420618680000;41.32942449816024;2.128794306920779;2712
1420618980000;37.34681738851893;-5.991681430884618;2771
1420619580000;37.42046843704622;-6.023176227968002;1999
1420620120000;40.34835154451595;-3.617258211829937;1756
1420620300000;42.886453499239686;-8.515979412735556;887
1420704600000;37.37189984629984;-5.996641557785005;1725
1420704660000;41.29849777825505;2.1848762059907343;1892
1420704720000;37.38879829788629;-5.976790613454347;2848
1420704780000;42.905915417579656;-8.507135817168217;1206
1420704840000;37.39073632013652;-5.9739255137956375;1190
1420704900000;41.39589518161338;2.0427002625460196;877
1420704960000;41.411855458232026;2.17749817371151;2330
1420705020000;42.90649611910644;-8.55752744118558;432
1420705080000;42.84807541336343;-8.570017382737959;579
1420705140000;40.45789194763652;-3.7555003343417965;1769
1420705260000;40.50180480107384;-3.716402547653697;1659
1420705320000;40.459407941586946;-3.698540223122774;1014
1420791000000;42.853558558279985;-8.505953055114848;2542
1420791060000;41.41486756621196;2.177424405662219;2739
1420791120000;41.32780617760983;2.098980099097671;2286
1420791180000;41.43119823683391;2.0501620221378425;2402
1420791240000;40.50203388069274;-3.766832911747059;1490
1420791300000;40.5038252390238;-3.7918821917802874;2835
1420791360000;42.87772488446486;-8.551294214043999;51
1420791420000;41.3231768046876;2.098609579229709;1534
1420791480000;40.487149858737105;-3.688335329785426;2812
1420791540000;40.44126718262767;-3.8317561875035815;709
1420791780000;42.90696881164937;-8.547773488924433;2609
1420792020000;37.40464887839417;-6.021588503982039;1954
1420877400000;41.38504869913643;2.185839776170865;434
1420877460000;37.417393921543585;-5.940895273388015;755
1420877520000;42.90693981001712;-8.537881734272721;2485
1420877580000;41.33440440968417;2.152259999113057;2622
1420877640000;37.3921950136405;-5.924566916007094;1167
1420877820000;41.32637248559587;2.110664702717891;945
1420877940000;37.37850531451638;-5.933250372882239;130
1420878000000;40.41351333558098;-3.8134776619544133;2005
1420878120000;41.36134354927306;2.0797941957954627;2115
1420878180000;40.37326100612389;-3.809489714247435;2398
1420878240000;41.32732670973077;2.1558571451308395;1136
1420878840000;41.30462564370622;2.0735060035549413;2288
1420963920000;41.385399291631586;2.164341950809915;213
1420963980000;41.42915471218919;2.151643905974132;1421
1420964040000;37.396146929127354;-5.991847606444109;831
1420964100000;41.37417131569521;2.1193077672141105;1079
1420964160000;40.41739351383611;-3.6178402955783304;389
1420964280000;40.49596490626853;-3.6583336058282048;1884
1420964520000;40.39013044435252;-3.7453885985526294;274
1420964580000;42.87648612660023;-8.504375168475795;1139
1420964700000;40.433178830233594;-3.654286562033134;2689
1420964940000;40.37809540169899;-3.8048065514504605;1362
1420965000000;41.33982040192043;2.130265369996298;228
1420965180000;37.35648978087595;-5.983610801199877;2982
1421050200000;41.29773111346952;2.106981762684283;2129
1421050260000;37.36209211968427;-5.953823412478861;457
1421050320000;40.49966014930831;-3.8275685393034506;714
1421050380000;40.33187814619037;-3.715961126858711;63
1421050440000;41.38793232139368;2.1280280019505593;2359
1421050500000;40.38537797499847;-3.812580382651901;497
1421050560000;37.36272590151833;-5.919387091776733;8
1421050620000;42.91119843473167;-8.525860500839187;245
1421050740000;40.476077491037465;-3.6613378796502203;2953
1421050860000;41.405647367489;2.1746766028838294;2687
1421050920000;41.41991336477576;2.11939633746946;1602
1421051040000;42.865503168647614;-8.568805863719282;1634
1421136600000;42.861968229677835;-8.56202589710305;2305
1421136660000;42.89524794090586;-8.51972111082188;1234
1421136720000;40.36577819435697;-3.6467333276625973;1380
1421136780000;41.296532437268176;2.174198035968901;2030
1421136840000;42.87777310334493;-8.495632692906243;489
1421136900000;37.42086791235098;-5.9186200148010135;229
1421136960000;42.8498294296758;-8.519492429799215;2721
1421137020000;40.46682734467058;-3.5582462013640566;220
1421137200000;42.91273859696878;-8.54744681840855;956
1421137320000;41.33904211113211;2.0632396384146694;413
1421137560000;41.317925818207826;2.1117409409295247;2171
1421137620000;40.41455309780975;-3.787552101268276;1322
1421223060000;42.90299205698654;-8.501907358847228;2233
1421223120000;37.34835204317899;-5.9883854038823605;1140
1421223180000;40.3864953685486;-3.768572948664835;1972
1421223240000;37.41711504671578;-5.926526818700595;476
1421223300000;40.3601364051168;-3.606795240162338;616
1421223360000;42.907046055246326;-8.568883415901247;1658
1421223480000;41.358100108576664;2.1289920175464623;770
1421223540000;42.85970347370955;-8.523479695938075;1779
1421223660000;41.35366188011582;2.1533336783341963;1281
1421223720000;42.90393285526474;-8.519448541205538;385
1421223780000;41.37214731225757;2.096714069302981;126
1421223840000;37.427685805600454;-5.931594166523942;2370
1421309400000;40.49882273887466;-3.5735995680501453;869
1421309460000;42.881596899399426;-8.533456066965998;337
1421309580000;40.34956032486091;-3.684831850515583;2815
1421309640000;40.419508908269385;-3.775136129471119;1075
1421309760000;42.87390563438309;-8.512539863580383;18
1421309820000;37.39187409269697;-5.923622766143483;1652
1421309880000;40.48494934616003;-3.709452983227551;501
1421310060000;37.36238257253182;-5.9940506270510685;375
1421310120000;37.37873176786003;-6.010763890532879;343
1421310240000;41.43950390589804;2.155867519043748;252
1421310360000;42.88542205659444;-8.50448125920984;1823
1421310540000;40.38788641365254;-3.7363729561893204;1416
1421395800000;42.89086348646062;-8.533068670311039;1098
1421395860000;42.8700684618198;-8.538324600913274;2115
1421396040000;37.427968777268084;-5.991892833926766;2482
1421396100000;40.385842766269676;-3.7204417932301923;2498
1421396160000;42.860638918938726;-8.558833591121239;1790
1421396220000;42.85314549232559;-8.554726810396236;420
1421396280000;37.36429964015646;-5.955674375530855;531
1421396400000;40.417856689994935;-3.5562760750308176;2198
1421396520000;41.363861946422865;2.1247994863626247;2644
1421396640000;42.85908558208326;-8.52302120425594;1516
1421396700000;41.300327161671994;2.1726095011809465;416
1421396880000;37.40357755325062;-5.935194195903584;2890
1421482260000;42.90179014897746;-8.552110392690617;2260
1421482440000;42.87583412297216;-8.555654890719003;2515
1421482500000;37.40870522519302;-6.018577729493212;1241
1421482560000;40.39770322600261;-3.5731025821049665;680
1421482620000;37.43373652216341;-5.911092379797135;762
1421482680000;37.427149701796004;-5.952009256759356;1097
1421482740000;40.468479815788605;-3.802466288119686;2692
1421482800000;40.3518594967717;-3.599229667038805;1807
1421482860000;41.31321559148125;2.0892706819832454;1398
1421483040000;40.448015078451;-3.7260582776578506;102
1421483280000;42.889103543733626;-8.556116264115309;2603
1421484060000;37.40157517365045;-6.00330463234521;2872
1421568600000;42.89566895581054;-8.54385580265599;1061
1421568720000;37.38196952956651;-5.999082368429882;639
1421568780000;42.88175739894215;-8.53437653874548;72
1421568960000;37.39015906378388;-5.935969178119273;1397
1421569020000;37.39030740815756;-5.973051470893963;2082
1421569080000;37.380901983239305;-5.910044514695252;342
1421569200000;42.862683344806726;-8.504861753069328;312
1421569320000;37.398131849462544;-5.9929481182071695;29
1421569560000;40.47898422697675;-3.6763564903616084;2174
1421569920000;41.32935802217225;2.0970875946875305;1699
1421569980000;40.48997420845856;-3.7746597687879015;1584
1421570340000;40.4387933432936;-3.6375954397035155;1717
1421655000000;37.40626972439608;-5.984219959090999;2773
1421655060000;41.39545455015274;2.153384341999513;2644
1421655180000;40.45312625007731;-3.6482401165280356;274
1421655240000;42.89089302676813;-8.547302314360508;389
1421655360000;42.84716796061007;-8.54290114453446;670
1421655420000;37.402047231601244;-5.940766447898842;2984
1421655480000;37.42252501660081;-5.982601652722436;2918
1421655600000;42.8553236169401;-8.513524594305643;1815
1421655660000;42.85564366429477;-8.558583908266693;1472
1421655840000;37.38391511487021;-5.977767726698704;1644
1421655900000;40.48161299747818;-3.737695215415656;1959
1421656020000;40.461513986670916;-3.706359972159564;1582
1421741460000;40.37970088994931;-3.710051772819641;950
1421741520000;37.37173571780641;-5.962265033524715;2765
1421741580000;41.458349111652375;2.0921169613636112;1694
1421741640000;41.360461789695265;2.082351485328659;106
1421741700000;40.4486958102278;-3.7223522439848225;2794
1421741760000;37.35902668759539;-6.02106512733569;2369
1421742180000;42.879914452027464;-8.537372600013112;2593
1421742240000;40.35515383751679;-3.745362566834077;1510
1421742540000;40.41841562369846;-3.6959535573736786;2841
1421742600000;42.906812337026075;-8.509199493234753;801
1421742780000;37.41057223593048;-5.9502665984581755;54
1421743140000;41.31554779888523;2.0948426131101034;831
1421827860000;42.888954708034746;-8.529903865533862;845
1421827920000;40.4094632501289;-3.776727506117558;79
1421827980000;40.38832436271481;-3.6033797234450944;1260
1421828040000;41.432459151364476;2.0998713603007686;978
1421828100000;42.86527747370663;-8.502493570730648;428
1421828160000;41.40884332539352;2.105656692657916;2913
1421828220000;37.40205961086314;-6.0036421524061945;677
1421828280000;42.85144548609825;-8.49738413344076;2171
1421828400000;40.389455051187454;-3.608588268073275;2799
1421828520000;37.42734714485556;-5.97430381131305;2286
1421828940000;42.86182815463355;-8.495350001803244;2712
1421829300000;42.90622097581946;-8.509176845556103;1253
1421914200000;42.88218454676934;-8.546421051629345;2427
1421914380000;42.86134232033878;-8.53760663848822;174
1421914440000;42.87645084096566;-8.515727133441748;747
1421914500000;40.41514438956646;-3.715865691751442;1536
1421914560000;42.856161057045114;-8.519715767071148;465
1421914620000;37.35937063880083;-5.941389164288496;2173
1421914680000;40.39300528387693;-3.673780015404691;548
1421914800000;40.43472977057609;-3.7258921850381093;1005
1421914860000;42.88790486145926;-8.549392379171158;2133
1421915220000;40.436402311157984;-3.7785567516464083;59
